match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_team_rating_last3,home_accurate_pass_last3,home_total_pass_last3,home_blocked_scoring_att_last3,home_ontarget_scoring_att_last3,home_shot_off_target_last3,home_won_corners_last3,home_penalty_save_last3,home_total_tackle_last3,home_fk_foul_lost_last3,home_total_throws_last3,home_possession_percentage_last3,away_team_rating_last3,away_accurate_pass_last3,away_total_pass_last3,away_blocked_scoring_att_last3,away_ontarget_scoring_att_last3,away_shot_off_target_last3,away_won_corners_last3,away_penalty_save_last3,away_total_tackle_last3,away_fk_foul_lost_last3,away_total_throws_last3,away_possession_percentage_last3,home_team_att_strength_last3,home_team_def_strength_last3,away_team_att_strength_last3,away_team_def_strength_last3,home_wins_last3,away_wins_last3,home_draws_last3,away_draws_last3,home_losses_last3,away_losses_last3
958472,24,32,0.7849747474747439,0.2231237322515213,0.241869918699187,0.1,0.2222222222222222,0.12,0.15384615384615385,0.0,0.835820895522388,0.42857142857142855,0.3333333333333333,0.22969187675070038,0.48809523809523686,0.571302037201063,0.5774932614555256,0.375,0.0,0.25806451612903225,0.0,0.0,0.6545454545454545,0.5263157894736842,0.5135135135135135,0.535014005602241,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.045454545454545456,0.043478260869565216,0.0,0.0,0.0,0.0,0.6998757483338972,0.2766761095372993,0.24798387096774194,0.16279069767441862,0.2631578947368421,0.0975609756097561,0.22727272727272727,0.0,0.6590909090909091,0.5333333333333333,0.2916666666666667,0.2593295382669197,0.5045757405474857,0.5024128686327077,0.49038461538461536,0.3783783783783784,0.05555555555555555,0.3157894736842105,0.0,0.0,0.5714285714285714,0.56,0.4716981132075472,0.5033557046979866,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958476,18,31,0.6589015151515084,0.2210953346855984,0.23780487804878048,0.2,0.3333333333333333,0.72,0.6153846153846154,0.0,0.47761194029850745,0.3469387755102041,0.3333333333333333,0.2885154061624651,0.4126984126984148,0.7041629760850311,0.7688679245283019,0.125,0.5574912891986062,0.12903225806451613,0.9333333333333333,0.0,0.14545454545454545,0.0,0.7837837837837838,1.0,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.6304685938708272,0.2747875354107649,0.2439516129032258,0.2558139534883721,0.3684210526315789,0.5853658536585366,0.5,0.0,0.38636363636363635,0.4666666666666667,0.2916666666666667,0.31246046805819105,0.44509111343020463,0.6096514745308311,0.6510180995475113,0.16216216216216217,0.5,0.21052631578947367,0.5384615384615384,0.0,0.23809523809523808,0.16,0.660377358490566,0.9084807809640024,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958481,29,14,0.9146464646464595,0.11359026369168357,0.17682926829268292,0.1,0.3333333333333333,0.12,0.3076923076923077,0.0,0.6567164179104478,0.10204081632653061,0.42857142857142855,0.13445378151260517,0.8763227513227443,0.17006200177147923,0.18665768194070081,0.375,0.9756097560975608,0.7741935483870968,0.6666666666666666,0.0,0.509090909090909,0.631578947368421,0.2972972972972973,0.3669467787114847,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.045454545454545456,0.043478260869565216,0.0,0.0,0.0,0.0,0.7712639783124352,0.17469310670443816,0.18346774193548387,0.16279069767441862,0.3684210526315789,0.0975609756097561,0.3181818181818182,0.0,0.5227272727272727,0.26666666666666666,0.375,0.17330803289057561,0.8108693907040204,0.17855227882037533,0.16233031674208145,0.3783783783783784,0.8333333333333334,0.7368421052631579,0.38461538461538464,0.0,0.47619047619047616,0.64,0.32075471698113206,0.35692495424039056,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958479,30,96,0.13415404040404477,0.38742393509127787,0.4369918699186992,0.2,0.3333333333333333,0.12,0.0,0.0,0.9552238805970149,0.3469387755102041,0.5714285714285714,0.4649859943977592,0.1792328042328041,0.3055801594331267,0.3753369272237197,0.125,0.0,0.25806451612903225,0.26666666666666666,0.0,0.9454545454545454,0.21052631578947367,0.5135135135135135,0.45098039215686286,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.3415791257200956,0.42965061378659114,0.4415322580645161,0.2558139534883721,0.3684210526315789,0.0975609756097561,0.13636363636363635,0.0,0.75,0.4666666666666667,0.5,0.47185325743200507,0.2608974873565088,0.2879356568364611,0.3207013574660634,0.16216216216216217,0.05555555555555555,0.3157894736842105,0.15384615384615385,0.0,0.7619047619047619,0.32,0.4716981132075472,0.43014032946918856,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958478,259,23,0.3885732323232313,0.24746450304259635,0.258130081300813,0.4,1.0,0.12,0.9230769230769231,0.0,0.7164179104477612,0.673469387755102,0.47619047619047616,0.40896358543417377,0.4021164021164049,0.5580159433126662,0.5721024258760108,0.125,0.41811846689895465,0.12903225806451613,0.6666666666666666,0.0,0.07272727272727272,0.21052631578947367,1.0,0.711484593837535,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.4816446402349474,0.29933899905571293,0.26411290322580644,0.4418604651162791,1.0,0.0975609756097561,0.6818181818181818,0.0,0.5681818181818182,0.7333333333333333,0.4166666666666667,0.4212523719165085,0.43674239383479696,0.49168900804289545,0.4858597285067873,0.16216216216216217,0.3888888888888889,0.21052631578947367,0.38461538461538464,0.0,0.19047619047619047,0.32,0.8113207547169812,0.6571079926784625,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958480,27,175,0.7595328282828232,0.0,0.028455284552845527,0.2,0.4444444444444444,0.24,0.0,0.0,0.8955223880597015,0.42857142857142855,0.09523809523809523,0.0,0.0,0.2152347209920284,0.14892183288409702,0.0,0.13937282229965156,0.5161290322580645,0.6666666666666666,0.0,0.36363636363636365,0.5263157894736842,0.02702702702702703,0.0,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.0,0.0,0.07142857142857142,0.0,0.0,0.038461538461538464,0.6858691968824109,0.06893295561850803,0.036290322580645164,0.2558139534883721,0.47368421052631576,0.1951219512195122,0.13636363636363635,0.0,0.7045454545454546,0.5333333333333333,0.08333333333333333,0.051865907653383864,0.11949104920928205,0.21501340482573728,0.13065610859728508,0.05405405405405406,0.16666666666666666,0.5263157894736842,0.38461538461538464,0.0,0.38095238095238093,0.56,0.1320754716981132,0.03721781574130564,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958477,16,168,0.03314393939394062,0.29817444219066935,0.34552845528455284,0.1,0.4444444444444444,0.36,0.15384615384615385,0.0,0.5373134328358209,0.7551020408163265,0.6190476190476191,0.6330532212885155,0.09325396825397214,0.5367581930912313,0.5316711590296496,0.125,0.6968641114982578,0.9032258064516129,0.0,0.0,0.5818181818181818,0.7368421052631579,0.40540540540540543,0.8963585434173671,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.2859699884437247,0.3465533522190746,0.35080645161290325,0.16279069767441862,0.47368421052631576,0.2926829268292683,0.22727272727272727,0.0,0.4318181818181818,0.8,0.5416666666666666,0.6236559139784946,0.19306414064382013,0.4745308310991957,0.4519230769230769,0.16216216216216217,0.6111111111111112,0.8421052631578947,0.0,0.0,0.5238095238095238,0.72,0.39622641509433965,0.8181818181818182,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958473,162,13,0.7267045454545377,0.0,0.0,0.1,0.6666666666666666,0.12,0.3076923076923077,0.0,0.23880597014925373,1.0,0.3333333333333333,0.10364145658263314,0.31456043956044155,0.783879539415412,0.7634770889487871,1.0,0.6968641114982578,0.6451612903225806,0.5333333333333333,0.0,0.0,0.5263157894736842,0.13513513513513514,0.865546218487395,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.045454545454545456,0.0,0.0,0.0,0.0,0.038461538461538464,0.6677962272675894,0.06893295561850803,0.008064516129032258,0.16279069767441862,0.6842105263157895,0.0975609756097561,0.3181818181818182,0.0,0.20454545454545456,1.0,0.2916666666666667,0.1454775458570525,0.3676647667977888,0.673994638069705,0.6464932126696833,0.918918918918919,0.6111111111111112,0.631578947368421,0.3076923076923077,0.0,0.14285714285714285,0.56,0.20754716981132076,0.7913361805979257,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958475,167,15,1.0,1.0,1.0,1.0,0.6666666666666666,0.12,0.6153846153846154,0.0,0.0,0.10204081632653061,0.0,1.0,0.3346560846560803,0.4278122232063774,0.43194070080862534,0.25,0.2787456445993031,0.3870967741935484,0.4,0.0,0.2909090909090909,0.8421052631578947,0.4594594594594595,0.5910364145658265,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.045454545454545456,0.0,0.0,0.07142857142857142,0.0,0.0,0.8182536993109699,1.0,1.0,1.0,0.6842105263157895,0.0975609756097561,0.5,0.0,0.022727272727272728,0.26666666666666666,0.0,0.9550917141049967,0.38351930641406384,0.3865951742627346,0.36821266968325794,0.2702702702702703,0.2777777777777778,0.42105263157894735,0.23076923076923078,0.0,0.3333333333333333,0.8,0.4339622641509434,0.5521659548505187,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
958474,26,183,0.6014520202020139,0.36105476673427994,0.4186991869918699,0.3,0.2222222222222222,0.0,0.46153846153846156,0.0,0.5373134328358209,0.673469387755102,0.47619047619047616,0.5490196078431374,0.11309523809523853,0.7387068201948629,0.7419137466307277,0.125,0.13937282229965156,0.6451612903225806,0.6666666666666666,0.0,0.14545454545454545,0.631578947368421,0.7837837837837838,0.7703081232492998,0,0.27380952380952384,0.4217687074829933,0.47368421052631576,0.2661290322580645,0.045454545454545456,0.0,0.0,0.0,0.0,0.038461538461538464,0.5988408970448925,0.40509915014164305,0.42338709677419356,0.3488372093023256,0.2631578947368421,0.0,0.4090909090909091,0.0,0.4318181818181818,0.7333333333333333,0.4166666666666667,0.5477545857052498,0.20871798988520784,0.6375335120643432,0.628393665158371,0.16216216216216217,0.16666666666666666,0.631578947368421,0.38461538461538464,0.0,0.23809523809523808,0.64,0.660377358490566,0.7083587553386211,0.20967741935483872,0.23963133640552994,0.22499999999999998,0.24731182795698922,0.0,0.0,0.0,0.0,0.0,0.0
