match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_team_rating_last3,home_accurate_pass_last3,home_total_pass_last3,home_blocked_scoring_att_last3,home_ontarget_scoring_att_last3,home_shot_off_target_last3,home_won_corners_last3,home_penalty_save_last3,home_total_tackle_last3,home_fk_foul_lost_last3,home_total_throws_last3,home_possession_percentage_last3,away_team_rating_last3,away_accurate_pass_last3,away_total_pass_last3,away_blocked_scoring_att_last3,away_ontarget_scoring_att_last3,away_shot_off_target_last3,away_won_corners_last3,away_penalty_save_last3,away_total_tackle_last3,away_fk_foul_lost_last3,away_total_throws_last3,away_possession_percentage_last3,home_team_att_strength_last3,home_team_def_strength_last3,away_team_att_strength_last3,away_team_def_strength_last3,home_wins_last3,away_wins_last3,home_draws_last3,away_draws_last3,home_losses_last3,away_losses_last3
1190206,259,32,6.668571428571429,284.0,365.0,2.0,0.0,2.0,0.0,0.0,11.0,13.0,15.0,40.4,7.677857142857139,417.0,493.0,8.0,5.0,8.0,11.0,0.0,14.0,19.0,21.0,55.4,2.0,1.0,1.0,1.0,1.0,0,1,1,0,0,0,6.668571428571429,284.0,365.0,2.0,0.0,2.0,0.0,0.0,11.0,13.0,15.0,40.4,7.677857142857139,417.0,493.0,8.0,5.0,8.0,11.0,0.0,14.0,19.0,21.0,55.4,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190459,18,29,6.833571428571429,432.0,518.0,11.0,2.0,16.0,13.0,0.0,12.0,10.0,26.0,59.6,6.077857142857139,316.0,397.0,2.0,1.0,6.0,1.0,0.0,21.0,7.0,13.0,44.6,1.0,0.0,0.0,0.0,2.9333333333333336,0,0,1,0,0,1,6.833571428571429,432.0,518.0,11.0,2.0,16.0,13.0,0.0,12.0,10.0,26.0,59.6,6.077857142857139,316.0,397.0,2.0,1.0,6.0,1.0,0.0,21.0,7.0,13.0,44.6,0.0,0.0,0.0,2.9333333333333336,0,0,0,0,0,0
1190187,14,211,6.6464285714285705,167.0,263.0,0.0,3.0,3.0,4.0,0.0,17.0,12.0,31.0,30.0,6.30857142857143,130.0,213.0,2.0,2.0,2.0,3.0,0.0,10.0,6.0,18.0,21.8,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,1,6.6464285714285705,167.0,263.0,0.0,3.0,3.0,4.0,0.0,17.0,12.0,31.0,30.0,6.30857142857143,130.0,213.0,2.0,2.0,2.0,3.0,0.0,10.0,6.0,18.0,21.8,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190188,26,162,6.78,352.0,477.0,1.0,5.0,8.0,3.0,0.0,20.0,8.0,27.0,54.4,6.53615384615385,304.0,391.0,3.0,4.0,7.0,12.0,0.0,24.0,7.0,19.0,56.7,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,6.78,352.0,477.0,1.0,5.0,8.0,3.0,0.0,20.0,8.0,27.0,54.4,6.53615384615385,304.0,391.0,3.0,4.0,7.0,12.0,0.0,24.0,7.0,19.0,56.7,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190184,183,27,6.503571428571429,527.0,612.0,5.0,2.0,2.0,2.0,0.0,16.0,3.0,14.0,71.3,6.69142857142857,277.0,395.0,1.0,4.0,4.0,3.0,0.0,19.0,14.0,26.0,45.6,2.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,6.503571428571429,527.0,612.0,5.0,2.0,2.0,2.0,0.0,16.0,3.0,14.0,71.3,6.69142857142857,277.0,395.0,1.0,4.0,4.0,3.0,0.0,19.0,14.0,26.0,45.6,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190185,184,175,7.05230769230769,241.0,320.0,1.0,5.0,4.0,5.0,0.0,8.0,11.0,7.0,38.1,7.028571428571429,157.0,242.0,1.0,6.0,9.0,8.0,0.0,19.0,15.0,30.0,28.7,2.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,7.05230769230769,241.0,320.0,1.0,5.0,4.0,5.0,0.0,8.0,11.0,7.0,38.1,7.028571428571429,157.0,242.0,1.0,6.0,9.0,8.0,0.0,19.0,15.0,30.0,28.7,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190190,96,13,6.606153846153849,211.0,292.0,2.0,1.0,6.0,7.0,0.0,18.0,10.0,27.0,38.4,7.3071428571428605,538.0,632.0,8.0,10.0,9.0,9.0,0.0,23.0,9.0,21.0,70.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,6.606153846153849,211.0,292.0,2.0,1.0,6.0,7.0,0.0,18.0,10.0,27.0,38.4,7.3071428571428605,538.0,632.0,8.0,10.0,9.0,9.0,0.0,23.0,9.0,21.0,70.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190186,166,23,7.233571428571429,199.0,306.0,0.0,6.0,3.0,9.0,0.0,28.0,19.0,30.0,43.3,6.281428571428571,157.0,245.0,0.0,2.0,4.0,5.0,0.0,12.0,6.0,26.0,26.9,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,7.233571428571429,199.0,306.0,0.0,6.0,3.0,9.0,0.0,28.0,19.0,30.0,43.3,6.281428571428571,157.0,245.0,0.0,2.0,4.0,5.0,0.0,12.0,6.0,26.0,26.9,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190209,30,15,7.217857142857139,628.0,702.0,7.0,6.0,5.0,7.0,0.0,16.0,10.0,26.0,73.1,6.3964285714285705,446.0,521.0,7.0,6.0,6.0,8.0,0.0,10.0,16.0,13.0,61.9,2.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,7.217857142857139,628.0,702.0,7.0,6.0,5.0,7.0,0.0,16.0,10.0,26.0,73.1,6.3964285714285705,446.0,521.0,7.0,6.0,6.0,8.0,0.0,10.0,16.0,13.0,61.9,1.0,1.0,1.0,1.0,0,0,0,0,0,0
1190189,167,31,6.9028571428571395,691.0,768.0,5.0,4.0,5.0,10.0,0.0,10.0,9.0,17.0,78.2,6.993571428571429,392.0,497.0,2.0,4.0,3.0,6.0,0.0,17.0,13.0,24.0,61.6,0.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,6.9028571428571395,691.0,768.0,5.0,4.0,5.0,10.0,0.0,10.0,9.0,17.0,78.2,6.993571428571429,392.0,497.0,2.0,4.0,3.0,6.0,0.0,17.0,13.0,24.0,61.6,1.0,1.0,1.0,1.0,0,0,0,0,0,0
